Sample_ID,sample,pcr_rep,Sample_Plate,taxon,Sample Code,Sample Label,field_rep,Sample_Date,Metadata Reference,depth,meters,reads
e00232_1,e00232,1,YUMI_eDNA_Plate1,Gadidae,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00232_1,e00232,1,YUMI_eDNA_Plate1,Pleuronectidae,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00233_1,e00233,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,2,m,2524
e00233_1,e00233,1,YUMI_eDNA_Plate1,Ammodytidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00233_1,e00233,1,YUMI_eDNA_Plate1,Gadidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00233_1,e00233,1,YUMI_eDNA_Plate1,Pleuronectidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00233_1,e00233,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00233_1,e00233,1,YUMI_eDNA_Plate1,Stenobrachius,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,2,m,3
e00234_1,e00234,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00234_1,e00234,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00234_1,e00234,1,YUMI_eDNA_Plate1,Ammodytidae,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00235_1,e00235,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00235_1,e00235,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00235_1,e00235,1,YUMI_eDNA_Plate1,Pleuronectidae,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00235_1,e00235,1,YUMI_eDNA_Plate1,Gadidae,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00236_1,e00236,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00236_1,e00236,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,10,m,2010
e00236_1,e00236,1,YUMI_eDNA_Plate1,Ammodytidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00236_1,e00236,1,YUMI_eDNA_Plate1,Gadidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,10,m,0
e00237_1,e00237,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,300,m,0
e00237_1,e00237,1,YUMI_eDNA_Plate1,Gadidae,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,300,m,0
e00237_1,e00237,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,300,m,0
e00237_1,e00237,1,YUMI_eDNA_Plate1,Cymatogaster_aggregata,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,300,m,1
e00238_1,e00238,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,300,m,475
e00238_1,e00238,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,300,m,0
e00239_1,e00239,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,300,m,1137
e00239_1,e00239,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,300,m,0
e00239_1,e00239,1,YUMI_eDNA_Plate1,Gadidae,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS,300,m,0
YumiNEGATIVE_1,YumiNEGATIVE,1,YUMI_eDNA_Plate1,Clupeidae,pcr_negative,NA,NA,NA,NA,NA,NA,0
YumiNEGATIVE_1,YumiNEGATIVE,1,YUMI_eDNA_Plate1,Gadidae,pcr_negative,NA,NA,NA,NA,NA,NA,0
e00240_1,e00240,1,YUMI_eDNA_Plate1,Clupeidae,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00240_1,e00240,1,YUMI_eDNA_Plate1,Ammodytidae,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS,11,m,6926
e00240_1,e00240,1,YUMI_eDNA_Plate1,Oncorhynchus,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00241_1,e00241,1,YUMI_eDNA_Plate1,Ammodytidae,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS,11,m,2663
e00241_1,e00241,1,YUMI_eDNA_Plate1,Gadidae,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00241_1,e00241,1,YUMI_eDNA_Plate1,Hemilepidotus,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS,11,m,2638
e00241_1,e00241,1,YUMI_eDNA_Plate1,Oncorhynchus,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00241_1,e00241,1,YUMI_eDNA_Plate1,Osmeridae,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS,11,m,2
e00241_1,e00241,1,YUMI_eDNA_Plate1,Clupeidae,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00242_1,e00242,1,YUMI_eDNA_Plate1,Clupeidae,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00242_1,e00242,1,YUMI_eDNA_Plate1,Gadidae,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00242_1,e00242,1,YUMI_eDNA_Plate1,Oncorhynchus,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS,11,m,4
e00242_1,e00242,1,YUMI_eDNA_Plate1,Ammodytidae,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS,11,m,3908
e00242_1,e00242,1,YUMI_eDNA_Plate1,Atheresthes,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS,11,m,6
e00242_1,e00242,1,YUMI_eDNA_Plate1,Mallotus_villosus,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS,11,m,0
e00242_1,e00242,1,YUMI_eDNA_Plate1,Hemilepidotus,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS,11,m,2
e00243_1,e00243,1,YUMI_eDNA_Plate1,Gadidae,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00243_1,e00243,1,YUMI_eDNA_Plate1,Oncorhynchus,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00243_1,e00243,1,YUMI_eDNA_Plate1,Ammodytidae,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00243_1,e00243,1,YUMI_eDNA_Plate1,Mallotus_villosus,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS,25,m,26
e00244_1,e00244,1,YUMI_eDNA_Plate1,Clupeidae,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00244_1,e00244,1,YUMI_eDNA_Plate1,Gadidae,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00244_1,e00244,1,YUMI_eDNA_Plate1,Oncorhynchus,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00244_1,e00244,1,YUMI_eDNA_Plate1,Ammodytidae,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00244_1,e00244,1,YUMI_eDNA_Plate1,Pleuronectidae,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00244_1,e00244,1,YUMI_eDNA_Plate1,Lycodes,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS,25,m,2
e00245_1,e00245,1,YUMI_eDNA_Plate1,Clupeidae,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00245_1,e00245,1,YUMI_eDNA_Plate1,Gadidae,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00245_1,e00245,1,YUMI_eDNA_Plate1,Oncorhynchus,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00245_1,e00245,1,YUMI_eDNA_Plate1,Ammodytidae,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS,25,m,0
e00245_1,e00245,1,YUMI_eDNA_Plate1,Osmeridae,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS,25,m,8
e00246_1,e00246,1,YUMI_eDNA_Plate1,Clupeidae,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00246_1,e00246,1,YUMI_eDNA_Plate1,Oncorhynchus,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00246_1,e00246,1,YUMI_eDNA_Plate1,Gadidae,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,30,m,7855
e00247_1,e00247,1,YUMI_eDNA_Plate1,Clupeidae,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00247_1,e00247,1,YUMI_eDNA_Plate1,Gadidae,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,30,m,3764
e00247_1,e00247,1,YUMI_eDNA_Plate1,Oncorhynchus,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,30,m,1599
e00247_1,e00247,1,YUMI_eDNA_Plate1,Pleuronectidae,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00248_1,e00248,1,YUMI_eDNA_Plate1,Clupeidae,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00248_1,e00248,1,YUMI_eDNA_Plate1,Oncorhynchus,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00248_1,e00248,1,YUMI_eDNA_Plate1,Ammodytidae,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00248_1,e00248,1,YUMI_eDNA_Plate1,Gadidae,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00249_1,e00249,1,YUMI_eDNA_Plate1,Clupeidae,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00249_1,e00249,1,YUMI_eDNA_Plate1,Gadidae,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,30,m,7894
e00249_1,e00249,1,YUMI_eDNA_Plate1,Ammodytidae,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00249_1,e00249,1,YUMI_eDNA_Plate1,Oncorhynchus,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00249_1,e00249,1,YUMI_eDNA_Plate1,Pleuronectidae,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,30,m,0
e00249_1,e00249,1,YUMI_eDNA_Plate1,Mallotus_villosus,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,30,m,38
e00250_1,e00250,1,YUMI_eDNA_Plate1,Clupeidae,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00250_1,e00250,1,YUMI_eDNA_Plate1,Oncorhynchus,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,11,m,4
e00250_1,e00250,1,YUMI_eDNA_Plate1,Ammodytidae,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00250_1,e00250,1,YUMI_eDNA_Plate1,Gadidae,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00250_1,e00250,1,YUMI_eDNA_Plate1,Pleuronectidae,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00251_1,e00251,1,YUMI_eDNA_Plate1,Clupeidae,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,11,m,4665
e00251_1,e00251,1,YUMI_eDNA_Plate1,Gadidae,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00251_1,e00251,1,YUMI_eDNA_Plate1,Ammodytidae,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00251_1,e00251,1,YUMI_eDNA_Plate1,Oncorhynchus,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00251_1,e00251,1,YUMI_eDNA_Plate1,Sebastidae,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00251_1,e00251,1,YUMI_eDNA_Plate1,Hexagrammos_decagrammus,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS,11,m,1
e00252_1,e00252,1,YUMI_eDNA_Plate1,Gadidae,2021124001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00252_1,e00252,1,YUMI_eDNA_Plate1,Oncorhynchus,2021124001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,11,m,322
e00252_1,e00252,1,YUMI_eDNA_Plate1,Ammodytidae,2021124001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,11,m,150
e00252_1,e00252,1,YUMI_eDNA_Plate1,Pleuronectidae,2021124001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,11,m,0
e00252_1,e00252,1,YUMI_eDNA_Plate1,Hemilepidotus,2021124001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS,11,m,2
e00253_1,e00253,1,YUMI_eDNA_Plate1,Clupeidae,2021126001,Cook Inlet,A,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00253_1,e00253,1,YUMI_eDNA_Plate1,Gadidae,2021126001,Cook Inlet,A,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00253_1,e00253,1,YUMI_eDNA_Plate1,Oncorhynchus,2021126001,Cook Inlet,A,2021-07-23T00:00:00Z,Yumi_USGS,20,m,171
e00253_1,e00253,1,YUMI_eDNA_Plate1,Ammodytidae,2021126001,Cook Inlet,A,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00253_1,e00253,1,YUMI_eDNA_Plate1,Pleuronectidae,2021126001,Cook Inlet,A,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00253_1,e00253,1,YUMI_eDNA_Plate1,Liparis,2021126001,Cook Inlet,A,2021-07-23T00:00:00Z,Yumi_USGS,20,m,43
e00254_1,e00254,1,YUMI_eDNA_Plate1,Clupeidae,2021126001,Cook Inlet,B,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00254_1,e00254,1,YUMI_eDNA_Plate1,Gadidae,2021126001,Cook Inlet,B,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00254_1,e00254,1,YUMI_eDNA_Plate1,Pleuronectidae,2021126001,Cook Inlet,B,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00254_1,e00254,1,YUMI_eDNA_Plate1,Artedius_harringtoni,2021126001,Cook Inlet,B,2021-07-23T00:00:00Z,Yumi_USGS,20,m,1
e00254_1,e00254,1,YUMI_eDNA_Plate1,Oncorhynchus,2021126001,Cook Inlet,B,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00254_1,e00254,1,YUMI_eDNA_Plate1,Ammodytidae,2021126001,Cook Inlet,B,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00255_1,e00255,1,YUMI_eDNA_Plate1,Clupeidae,2021126001,Cook Inlet,C,2021-07-23T00:00:00Z,Yumi_USGS,20,m,1
e00255_1,e00255,1,YUMI_eDNA_Plate1,Ammodytidae,2021126001,Cook Inlet,C,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00255_1,e00255,1,YUMI_eDNA_Plate1,Oncorhynchus,2021126001,Cook Inlet,C,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00255_1,e00255,1,YUMI_eDNA_Plate1,Gadidae,2021126001,Cook Inlet,C,2021-07-23T00:00:00Z,Yumi_USGS,20,m,0
e00255_1,e00255,1,YUMI_eDNA_Plate1,Osmeridae,2021126001,Cook Inlet,C,2021-07-23T00:00:00Z,Yumi_USGS,20,m,7
e00256_1,e00256,1,YUMI_eDNA_Plate1,Clupeidae,2021205001,Cook Inlet,A,2021-07-25T00:00:00Z,Yumi_USGS,30,m,3040
e00256_1,e00256,1,YUMI_eDNA_Plate1,Gadidae,2021205001,Cook Inlet,A,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00256_1,e00256,1,YUMI_eDNA_Plate1,Ammodytidae,2021205001,Cook Inlet,A,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00256_1,e00256,1,YUMI_eDNA_Plate1,Oncorhynchus,2021205001,Cook Inlet,A,2021-07-25T00:00:00Z,Yumi_USGS,30,m,3601
e00256_1,e00256,1,YUMI_eDNA_Plate1,Mallotus_villosus,2021205001,Cook Inlet,A,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00257_1,e00257,1,YUMI_eDNA_Plate1,Clupeidae,2021205001,Cook Inlet,B,2021-07-25T00:00:00Z,Yumi_USGS,30,m,927
e00257_1,e00257,1,YUMI_eDNA_Plate1,Oncorhynchus,2021205001,Cook Inlet,B,2021-07-25T00:00:00Z,Yumi_USGS,30,m,2
e00257_1,e00257,1,YUMI_eDNA_Plate1,Ammodytidae,2021205001,Cook Inlet,B,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00257_1,e00257,1,YUMI_eDNA_Plate1,Gadidae,2021205001,Cook Inlet,B,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00257_1,e00257,1,YUMI_eDNA_Plate1,Pleuronectidae,2021205001,Cook Inlet,B,2021-07-25T00:00:00Z,Yumi_USGS,30,m,6
e00258_1,e00258,1,YUMI_eDNA_Plate1,Clupeidae,2021205001,Cook Inlet,C,2021-07-25T00:00:00Z,Yumi_USGS,30,m,4356
e00258_1,e00258,1,YUMI_eDNA_Plate1,Oncorhynchus,2021205001,Cook Inlet,C,2021-07-25T00:00:00Z,Yumi_USGS,30,m,8868
e00258_1,e00258,1,YUMI_eDNA_Plate1,Ammodytidae,2021205001,Cook Inlet,C,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00258_1,e00258,1,YUMI_eDNA_Plate1,Gadidae,2021205001,Cook Inlet,C,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00258_1,e00258,1,YUMI_eDNA_Plate1,Pleuronectidae,2021205001,Cook Inlet,C,2021-07-25T00:00:00Z,Yumi_USGS,30,m,0
e00259_1,e00259,1,YUMI_eDNA_Plate1,Clupeidae,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS,2,m,2027
e00259_1,e00259,1,YUMI_eDNA_Plate1,Oncorhynchus,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS,2,m,0
e00259_1,e00259,1,YUMI_eDNA_Plate1,Ammodytidae,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS,2,m,3429
e00259_1,e00259,1,YUMI_eDNA_Plate1,Gadidae,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS,2,m,0
e00259_1,e00259,1,YUMI_eDNA_Plate1,Pleuronectidae,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS,2,m,4201
e00259_1,e00259,1,YUMI_eDNA_Plate1,Osmeridae,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS,2,m,2
e00260_1,e00260,1,YUMI_eDNA_Plate1,Clupeidae,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS,2,m,2818
e00260_1,e00260,1,YUMI_eDNA_Plate1,Ammodytidae,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS,2,m,8661
e00260_1,e00260,1,YUMI_eDNA_Plate1,Oncorhynchus,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS,2,m,0
e00261_1,e00261,1,YUMI_eDNA_Plate1,Gadidae,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS,2,m,0
e00261_1,e00261,1,YUMI_eDNA_Plate1,Oncorhynchus,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS,2,m,4
e00261_1,e00261,1,YUMI_eDNA_Plate1,Ammodytidae,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS,2,m,6077
e00261_1,e00261,1,YUMI_eDNA_Plate1,Pleuronectidae,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS,2,m,2208
e00261_1,e00261,1,YUMI_eDNA_Plate1,Clupeidae,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS,2,m,3485
e00261_1,e00261,1,YUMI_eDNA_Plate1,Artedius_harringtoni,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS,2,m,6
e00261_1,e00261,1,YUMI_eDNA_Plate1,Lycodes,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS,2,m,12
e00262_1,e00262,1,YUMI_eDNA_Plate1,Gadidae,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS,75,m,1566
e00262_1,e00262,1,YUMI_eDNA_Plate1,Oncorhynchus,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00262_1,e00262,1,YUMI_eDNA_Plate1,Ammodytidae,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00262_1,e00262,1,YUMI_eDNA_Plate1,Pleuronectidae,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00262_1,e00262,1,YUMI_eDNA_Plate1,Artedius_harringtoni,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS,75,m,3
e00262_1,e00262,1,YUMI_eDNA_Plate1,Lycodes,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS,75,m,1896
e00263_1,e00263,1,YUMI_eDNA_Plate1,Clupeidae,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00263_1,e00263,1,YUMI_eDNA_Plate1,Gadidae,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS,75,m,2243
e00263_1,e00263,1,YUMI_eDNA_Plate1,Oncorhynchus,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS,75,m,7
e00263_1,e00263,1,YUMI_eDNA_Plate1,Pleuronectidae,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00264_1,e00264,1,YUMI_eDNA_Plate1,Clupeidae,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00264_1,e00264,1,YUMI_eDNA_Plate1,Gadidae,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS,75,m,4767
e00264_1,e00264,1,YUMI_eDNA_Plate1,Oncorhynchus,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS,75,m,4235
e00264_1,e00264,1,YUMI_eDNA_Plate1,Pleuronectidae,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00264_1,e00264,1,YUMI_eDNA_Plate1,Lycodes,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS,75,m,0
e00265_1,e00265,1,YUMI_eDNA_Plate1,Clupeidae,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS,20,m,2
e00265_1,e00265,1,YUMI_eDNA_Plate1,Gadidae,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00265_1,e00265,1,YUMI_eDNA_Plate1,Oncorhynchus,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00265_1,e00265,1,YUMI_eDNA_Plate1,Cottidae,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS,20,m,2
e00266_1,e00266,1,YUMI_eDNA_Plate1,Clupeidae,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS,20,m,2795
e00266_1,e00266,1,YUMI_eDNA_Plate1,Gadidae,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS,20,m,3666
e00266_1,e00266,1,YUMI_eDNA_Plate1,Oncorhynchus,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00266_1,e00266,1,YUMI_eDNA_Plate1,Ammodytidae,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00266_1,e00266,1,YUMI_eDNA_Plate1,Pleuronectidae,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00266_1,e00266,1,YUMI_eDNA_Plate1,Mallotus_villosus,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS,20,m,37
e00267_1,e00267,1,YUMI_eDNA_Plate1,Clupeidae,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00267_1,e00267,1,YUMI_eDNA_Plate1,Ammodytidae,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00267_1,e00267,1,YUMI_eDNA_Plate1,Gadidae,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00267_1,e00267,1,YUMI_eDNA_Plate1,Oncorhynchus,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00267_1,e00267,1,YUMI_eDNA_Plate1,Pleuronectidae,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS,20,m,0
e00268_1,e00268,1,YUMI_eDNA_Plate1,Clupeidae,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS,65,m,42
